equipment_type,category,loss_type,link_type,date,manually_changed,link
T-80BVM Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/pLfwX1Vr/1105-T-80-BVM-Obr-2022-destr-29-01-25.jpg
T-80BVM Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/y8CWpP1B/1002-T-80-BVM-Obr-2022-destr-01-09-25.jpg
T-80BVM Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/pdyvMvPF/1026-T-80-BVM-Obr-2022-destr-09-09-25.jpg
T-80BVM Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/mgC4dXMF/1019-T-80-BVM-Obr-2022-destr-09-09-25.jpg
T-80BVM Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/0NXDZtrh/1005-T-80-BVM-Obr-2022-destr-13-09-25.jpg
T-80BVM Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/pLpZ6pZX/1034-T-80-BVM-Obr-2022-destr-11-09-25.jpg
T-80BVM Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/5y4vMXJG/1006-T-72-B-Obr-2022-dam-aband-04-12-23.jpg
T-80BVM Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/G3XMDk9p/1019-T-80-BVM-Obr2022-dam-aband-19-01-24.jpg
T-80BVM Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/DfJT5z04/1030-T-80-BVM-Obr-2022-dam-aband-06-06-24.jpg
T-80BVM Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/sDZckzr8/1066-T-80-BVM-Obr-2022-dam-aband-25-09-24.jpg
T-80BVM Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/yYtzgPV2/1106-T-80-BVM-Obr-2022-dam-aband-03-03-25.jpg
T-80BVM Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/YSV2cTMJ/1106-T-80-BVM-Obr-2022-dam-aband-21-01-25.jpg
T-80BVM Obr. 2022,Tanks,damaged and captured,postimg,,False,https://i.postimg.cc/yd8vRPL1/1102-t80bvm-obr2022-dam-capt-23-06-24.jpg
T-80BVM Obr. 2022,Tanks,captured,postimg,,False,https://i.postimg.cc/sD8twc3K/1025-T-80-BVM-Obr-2022-capt-10-08-24.jpg
T-80BVM Obr. 2022,Tanks,captured,postimg,,False,https://i.postimg.cc/SsDP8LZ6/1033-T-80-BVM-Obr-2022-capt-08-08-24.jpg
T-80BVM Obr. 2022,Tanks,captured,postimg,,False,https://i.postimg.cc/gj422Cx8/1024-T-80-BVM-Obr-2022-capt-15-08-24.jpg
T-80BVM Obr. 2022,Tanks,captured,postimg,,False,https://i.postimg.cc/zvYQZDwy/1000-T-80-BVM-Obr-2022-capt-31-08-24.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/MKYPd1Qg/1021-unkn-t80-destr-13-12-23.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/j5bkMQZb/1048-unkn-t80-destr-20-02-24.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/R0VzwJXv/1111-unkn-t80-destr-26-10-23.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/kgCCXpS6/1112-unkn-t80-destr-26-10-23.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/NfLdk5rk/1016-unkn-t80-destr-02-04-24.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/T3NNwKqY/1012-unkn-t80-destr-15-05-24.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/FF3fNh4w/1036-Unknown-tank-dam-aband-01-03-24.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/fbZtcKfC/1100-unkn-t80-destr-27-06-24.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/fyy1dPMk/1604-unkn-t80-destr-13-12-23.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/ncSCq4wf/1039-unkn-T-80-destr-12-11-24.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/cJ3zv6qW/1024-T-72-B3-destr-24-10-23.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/GtYKqhxp/1010-unkn-T-80-destr-06-12-24.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/SRW9Lhw2/1100-unkn-T-80-destr-21-05-24.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/pXf315Hr/1062-Unknown-tank-destr-08-06-24.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/fWcqYz07/1001-unkn-T-80-destr-11-02-25.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/nhP3nM6x/1032-unkn-T-80-destr-07-02-25.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/DzZjBQyX/1011-unkn-T-80-destr-11-02-25.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/L8vQtQRS/1006-unkn-T-80-destr-14-02-25.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/x1JBC9mZ/1011-unkn-T-80-destr-17-02-25.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/ZqrZp8Ct/1057-Unknown-tank-destr-21-02-25.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/htyX57d4/1038-Unknown-T-80-destr-20-02-25.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/c1TxHwtN/1044-unkn-T-80-destr-31-08-24.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Pqmhkwn9/1100-unkn-T-80-destr-26-02-25.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/FRp4YXRx/1103-unkn-T-80-destr-03-03-25.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/k4nV3Gg3/1031-T-80-destr-25-03-25.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/4ywKRqDT/1029-T-80-destr-04-05-25.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/mgHbn06p/1037-T-80-destr-10-01-24.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/prWjZb2D/1019-T-80-destr-21-05-25.jpg
Unknown T-80,Tanks,destroyed,postimg,,False,https://i.postimg.cc/TYRPRLyk/1020-T-80-destr-19-06-25.jpg
Unknown T-80,Tanks,damaged,postimg,,False,https://i.postimg.cc/fRTWmwwr/1010-unkn-T80-dam-22-04-23.jpg
Unknown T-80,Tanks,damaged,postimg,,False,https://i.postimg.cc/8PX3CG1d/1051-unkn-t80-dam-30-09-23.png
Unknown T-80,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/bNxK4BKF/1043-unkn-t80-dam-aband-25-02-24.jpg
Unknown T-80,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/Dy376f11/1021-unkn-tank-dam-aband-25-03-24.jpg
Unknown T-80,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/NfrXpXy7/1015-unkn-t80-dam-aband-23-03-24.jpg
Unknown T-80,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/tgsD3W08/1000-unkn-t80-dam-aband-02-05-24.jpg
Unknown T-80,Tanks,abandoned,postimg,,False,https://i.postimg.cc/YSpnPdxy/1014-unkn-t80-aband-07-06-24.jpg
Unknown T-80,Tanks,abandoned,postimg,,False,https://i.postimg.cc/7L6NjNnd/1017-unkn-T-80-aband-08-12-24.jpg
Unknown T-80,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/gkYfpQg0/1002-T-80-dam-aband-15-09-25.jpg
T-90A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/4dtYkZVp/43.png
T-90A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/VsC0bQZ3/541.png
T-90A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/T2DGFDC5/h65.png
T-90A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/bNjTnG5H/762.png
T-90A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Dy8ngXMd/887.jpg
T-90A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/FRT4p7BY/1016-t90a-destr-06-05-23.jpg
T-90A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/YCR6HGkq/76.jpg
T-90A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/hv56LFZ3/t5.png
T-90A,Tanks,abandoned and later destroyed,postimg,,False,https://i.postimg.cc/90XRZvq9/4432.png
T-90A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/fT6XqX87/1017-t90a-destr-18-03-23.jpg
T-90A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/W1F61by5/1021-t90a-destr.jpg
T-90A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/KvMdnZLL/1010-t90a-destr-20-11-22.jpg
T-90A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/50fCkvNT/1025-T90-A-destr-11-12-22.jpg
T-90A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/J0GF614Q/1021-t90a-destr-16-01-23.jpg
T-90A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/JnBzwZbG/1021-t90a-destr-14-03-23.jpg
T-90A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/52yZ2xP3/1023-t90a-destr-02-02-24.jpg
T-90A,Tanks,captured and later destroyed,postimg,,False,https://i.postimg.cc/PxykVq4W/1056-T-90-A-Obr-2006-destr-24-08-23.jpg
T-90A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/fRsW5JYR/1051-unkn-t72-destr-30-03-24.jpg
T-90A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/nzG3M4TJ/1047-t90a-dam-30-04-23.jpg
T-90A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/g0HP5wPd/1025-t90a-destr-16-06-24.jpg
T-90A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/7Ly1ZTNw/1037-T-90-A-destr-21-06-24.jpg
T-90A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/pX2bwsc5/1012-T-90-A-destr-13-11-24.jpg
T-90A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/d1Zr1d69/1102-T-90-A-destr-29-12-24.jpg
T-90A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/yNh2JkT1/1011-T-90-A-destr-12-04-25.jpg
T-90A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/6Qy9bbj9/1102-T-90-A-Obr-2006-destr-18-06-24.jpg
T-90A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/C54VBV1s/1100-T-90-A-destr-26-03-25.jpg
T-90A,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/prcXc7Ks/1076-t90a-dam-aband-18-01-24.jpg
T-90A,Tanks,abandoned,postimg,,False,https://i.postimg.cc/QdfZvH8z/1028-unkn-t80-aband-28-04-24.jpg
T-90A,Tanks,captured,postimg,,False,https://i.postimg.cc/85Vs1vt5/v6.jpg
T-90A,Tanks,captured,postimg,,False,https://i.postimg.cc/L6XCZSwz/3f4.png
T-90A,Tanks,captured,postimg,,False,https://i.postimg.cc/hPHLMRrc/65h.png
T-90A,Tanks,captured,postimg,,False,https://i.postimg.cc/Z5kD2N6W/1024-t90a-capt-08-01-23.jpg
T-90A,Tanks,captured,postimg,,False,https://i.postimg.cc/Cdp0dM2b/1023-t90a-capt.jpg
T-90A,Tanks,captured,postimg,,False,https://i.postimg.cc/Nj7PbcQ4/466.png
T-90A,Tanks,captured,postimg,,False,https://i.postimg.cc/Wbw3jKGG/4j.png
T-90A,Tanks,captured,postimg,,False,https://i.postimg.cc/pLXttYNX/1008-T-90-A-Obr-2006-capt-31-03-22.jpg
T-90AK,Tanks,captured and later destroyed,postimg,,False,https://i.postimg.cc/brNCCTW9/1450-T-90-AK-capt-destr-11-03-25.jpg
T-90S,Tanks,destroyed,postimg,,False,https://i.postimg.cc/MGq3K8Px/1039-t90s-destr-09-01-23.jpg
T-90S,Tanks,destroyed,postimg,,False,https://i.postimg.cc/wMsHrZF8/1034-t90s-destr-12-02-24.jpg
T-90S,Tanks,destroyed,postimg,,False,https://i.postimg.cc/9MWpRMhT/1044-T-90-S-destr-07-04-24.jpg
T-90S,Tanks,destroyed,postimg,,False,https://i.postimg.cc/cLVBsJ1j/1002-T-90-S-destr-17-04-24.jpg
T-90S,Tanks,destroyed,postimg,,False,https://i.postimg.cc/W3T7XJDX/1000-t90s-destr-20-06-24.jpg
T-90S,Tanks,destroyed,postimg,,False,https://i.postimg.cc/wBB0pCsc/1021-T-90-S-destr-04-07-24.jpg
T-90S,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/5tW9r8FW/1079-t90-S-destr-19-01-24.jpg
T-90S,Tanks,captured,postimg,,False,https://i.postimg.cc/jjhZ3S40/1006-T-90-S-capt-27-10-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/9QQkNyG5/69.png
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/ydwNCp5H/3272.png
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/7hX0fsQQ/1011-t90-M-destr-22-02-23.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/GmkHGFCC/1015-t90m-destr-23-11-22.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/nLXKpg3z/860.png
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/KjcDC4Ch/1010-t90m-destr-12-07-23.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/dQWxztfy/1009-t90m-destr-07-08-23.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/3w5mwLLt/1024-t90m-destr-11-09-23.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/wjqGp1m9/332.png
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/fyqzxcvW/27.png
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/B6vW0vTR/1002-t90m-destr-01-10-23.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/SRXwnttr/1048-t90m-destr-01-10-23.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/jdVtWzd1/1301-t90m-destr-06-10-23.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/jS6ZtrL5/1028-t90m-destr-08-10-23.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/L5Z3Wccm/1029-t90m-destr-08-10-23.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/ZRtys5f7/1035-t90m-destr-15-10-23.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/j5bfZYVf/1029-T-90-M-destr-31-08-23.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/fWGRkSyF/1009-t90m-destr-24-11-23.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/GpqPMK3R/1038-t90m-destr-19-10-23.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/pL8DwgKf/1051-t90m-destr-21-01-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/sgwQqKrX/1007-y90m-destr-24-02-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/pVsPh98N/1054-t90m-destr-09-03-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/yWqZbNNY/1016-t90m-destr-21-03-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/TYzqmVqH/1008-t90m-destr-30-03-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/TPYdMF78/1007-t90m-destr-01-04-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/rpXdTvf3/1105-t90m-destr-02-04-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Hk5xTh0B/1104-T-90-M-Proryv-destr-02-07-25.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/ZKSrDwZs/1100-t90m-destr-11-04-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/qR7H383g/1116-t90m-destr-19-04-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/DwrXKKPS/1043-t90m-destr-26-04-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/DZkmnVBH/1057-t90m-destr-11-04-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/85BfFWJZ/1013-t90m-destr-12-05-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/kGyfdGgC/1039-t90m-destr-09-05-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Sxxtk69v/1004-t90m-destr-08-05-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Qx400kML/1102-t90m-destr-25-05-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/4NsFyxYd/1103-t90m-destr-13-08-23.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/q7JyjdJC/1053-t90m-destr-27-05-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/wTNvG88L/1044-t90m-destr-05-06-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/VNVNMTsS/1009-t90m-destr-08-07-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/mDgFj6xn/1015-T-90-M-Proryv-destr-14-06-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/7Y69kFmC/1007-T-90-M-Proryv-destr-07-08-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Dw4cWqVn/1020-T-90-M-Proryv-destr-30-04-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Prz5f1CX/1001-T-90-M-Proryv-destr-22-08-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/KvSfz8dd/1008-T-90-M-Proryv-destr-28-08-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/qRkPWcf6/1100-T-90-M-Proryv-destr-13-04-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/xCWGFGs8/1033-T-90-M-Proryv-destr-17-09-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/GpDK2yft/1040-T-90-M-Proryv-destr-22-09-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/k4PK2CDj/1044-T-90-M-Proryv-destr-27-09-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/k4bVqpYt/1057-T-90-M-Proryv-destr-03-10-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/gjbxJH1t/1287-T-90-M-Proryv-destr-20-10-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/yYznw6n9/1069-T-90-M-Proryv-destr-24-10-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/0yLb4zJ9/1057-T-90-M-Proryv-destr-04-11-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/HskrJZzt/1037-T-90-M-Proryv-destr-11-11-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/y6hCpMjz/1049-T-90-M-Proryv-destr-13-11-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/mgMRy513/1000-T-90-M-Proryv-destr-22-11-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/9Q9HG700/1087-T-90-M-Proryv-destr-04-03-25.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/fbHH1xrz/1106-T-90-M-Proryv-destr-16-12-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Nj4h1VgP/1004-T-90-M-Proryv-destr-27-12-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/xCB18DvV/1035-T-90-M-Proryv-destr-04-02-25.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/28nCfM68/1026-T-90-M-Proryv-destr-08-02-25.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/NMYnpTnh/1000-T-90-M-Proryv-destr-17-02-25.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/VNXTq4DB/1001-T-90-M-Proryv-destr-16-02-25.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/MKXf7FdK/1405-T-90-M-Proryv-destr-18-01-25.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/7PJkBZ2P/1006-T-90-M-Proryv-destr-27-03-25.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Ss1hzxFC/1055-T-90-M-Proryv-destr-12-07-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/PJb283TC/1302-T-90-M-Proryv-destr-06-04-25.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Hk6sCF2M/1100-T-90-M-Proryv-destr-29-02-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/qvJMSp80/1105-T-90-M-Proryv-destr-21-04-25.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/JhXDDmdF/1010-T-90-M-Proryv-destr-17-05-25.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/tJ85qH04/1006-T-90-M-Proryv-destr-31-12-24.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Pf7Kz1Ln/1040-T-90-M-Proryv-destr-31-12-23.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/3xJf58Fw/1024-T-90-M-Proryv-destr-14-06-25.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/rs7yr8nW/1015-T-90-M-Proryv-destr-17-06-25.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/N0ZQZtvh/1005-T-90-M-Proryv-destr-01-07-25.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/LhF9H1Tj/1004-T-90-M-Proryv-destr-08-08-25.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/7YQm5xdw/1030-T-90-M-Proryv-destr-22-08-25.jpg
T-90M,Tanks,destroyed,postimg,,False,https://i.postimg.cc/X7CxT8bv/1031-T-90-M-039-Proryv-039-destr-23-09-25.jpg
T-90M,Tanks,damaged,postimg,,False,https://i.postimg.cc/KzPDFFmB/1000-t90m-dam-28-06-23.jpg
T-90M,Tanks,damaged,postimg,,False,https://i.postimg.cc/C5J6np7R/1006-t90m-dam-17-07-23.jpg
T-90M,Tanks,damaged,postimg,,False,https://i.postimg.cc/jj76dcgj/335.png
T-90M,Tanks,damaged,postimg,,False,https://i.postimg.cc/PxCmFqFr/1029-t90m-dam-09-01-24.jpg
T-90M,Tanks,damaged,postimg,,False,https://i.postimg.cc/SKmnRJJ7/1040-T-90-M-dam-17-01-24.jpg
T-90M,Tanks,damaged,postimg,,False,https://i.postimg.cc/ZYw0sykD/1007-t90m-dam-21-02-24.jpg
T-90M,Tanks,damaged,postimg,,False,https://i.postimg.cc/hPKrCHWL/1016-t90m-dam-aband-02-05-24.jpg
T-90M,Tanks,damaged,postimg,,False,https://i.postimg.cc/zvW4NVHd/1061-t90m-dam-10-06-24.jpg
T-90M,Tanks,damaged,postimg,,False,https://i.postimg.cc/fTpj1Pt3/1033-t90m-dam-21-06-24.jpg
T-90M,Tanks,damaged,postimg,,False,https://i.postimg.cc/FHZmY9PQ/1014-T-90-M-Proryv-dam-16-09-24.jpg
T-90M,Tanks,damaged,postimg,,False,https://i.postimg.cc/0NG6BDx0/1029-T-90-M-Proryv-dam-21-02-25.jpg
T-90M,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/NfvGCqFJ/1043-t90m-dam-aband-18-02-23.jpg
T-90M,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/VN02R8fZ/1023-t90m-dam-aband-04-08-23.jpg
T-90M,Tanks,damaged and abandoned,postimg,,False,https://postimg.cc/7C4qWVjY
T-90M,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/XqwfQ1XR/245.png
T-90M,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/W4X8q6mc/1000-T-90-M-dam-aband-05-10-23.png
T-90M,Tanks,abandoned,postimg,,False,https://i.postimg.cc/B67tWh1M/1020-t90m-aband-22-05-24.jpg
T-90M,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/y6cX9jwb/1013-t90m-dam-aband-18-11-23.jpg
T-90M,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/vB0KwK0P/1308-t90m-dam-aband-24-12-23.jpg
T-90M,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/9Xqddr7L/1044-t90m-dam-aband-12-01-24.jpg
T-90M,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/J4hQv0T4/1026-t90m-dam-aband-29-05-24.jpg
T-90M,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/vZjQ0XTB/1018-t90m-dam-aband-29-01-24.jpg
T-90M,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/hjhSHGvn/1031-T-90-M-dam-aband-03-02-24.jpg
T-90M,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/cLnydG8S/1029-t90m-dam-aband-16-02-24.jpg
T-90M,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/8PJMFxFM/1006-T-90-M-Proryv-dam-aband-06-04-25.jpg
T-90M,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/SNGJYVjr/1051-t90m-dam-aband-04-03-24.jpg
T-90M,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/nhcM47Dt/1052-t90m-dam-aband-04-03-24.jpg
T-90M,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/MTmmBzrv/1041-t90m-dam-aband-05-04-24.jpg
T-90M,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/RVqdvBcW/1014-T-90-M-Proryv-dam-aband-30-01-25.jpg
T-90M,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/0yWcKZ4p/1014-t90m-dam-aband-01-05-24.jpg
T-90M,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/FzVxrxck/1015-t90m-dam-aband-01-05-24.jpg
T-90M,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/NFxKdN8V/1053-t90m-dam-aband-07-05-24.jpg
T-90M,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/65928XtN/1054-t90m-dam-aband-07-03-24.jpg
T-90M,Tanks,abandoned,postimg,,False,https://i.postimg.cc/52r6KQvx/1056-t90m-aband-07-05-24.jpg
T-90M,Tanks,abandoned,postimg,,False,https://i.postimg.cc/Vs4sHbQ3/1089-t90m-aband-30-03-24.jpg
